query,match,score
hydroxypropyl distarchphosphat e1442,hydroxypropyl distarch phosphat e1442,17.613453
hydroxypropyl distarchphosphat e1442,"e1442 , Hydroxypropyl distarch phosphat , Hydroxypropyl distarch phosphate",16.375885
"e342 ,  , ammonium phosphates","e343 ,  , magnesium phosphates",13.881073
"e342 ,  , ammonium phosphates","e339 ,  , sodium phosphates",13.881073
hương buffalo tổng hợp,hương tổng hợp,13.569258
hương buffalo tổng hợp,hương của tổng hợp,12.897513
chất ổn định e1700,chất ổn định,19.135927
chất ổn định e1700,chất ổn định e471,18.293903
nước cốt nho,nước ép nho,12.833864
nước cốt nho,nước cốt táo,12.721083
rượu vang trắng,rượu vang,21.55988
rượu vang trắng,rượu vang đỏ,20.47136
sirop de matitul,sirop de glucose,22.147938
sirop de matitul,sirop de fructose,22.147938
hương khói tổng hợp,hương khói tổng hợp hương tổng hợp,34.43548
hương khói tổng hợp,hương hun khói tổng hợp,24.143806
hà cảo tôm he special,hà thượng,11.367317
hà cảo tôm he special,hà lan,11.367317
quả nghiền cô đặc,nước hoa quả nghiền cô đặc,36.334187
quả nghiền cô đặc,cà chua nghiền cô đặc,24.693512
nước cốt chanh,nước cốt chanh yuzu,22.633835
nước cốt chanh,nước cốt chanh dây,22.633835
chất bảo quản e220,chất bảo quản sulfua dioxyd e220,27.423393
chất bảo quản e220,chất bảo quản,21.261879
nước ép nho trắng cô đặc,nước nho trắng từ nước ép nho trắng cô đặc,48.490055
nước ép nho trắng cô đặc,từ nước ép nho trắng cô đặc,48.350006
tôm viên sấy,tôm viên phô mai,20.78603
tôm viên sấy,tôm sấy,16.14225
nhỏ đồ,chiết xuất gạo đồ,10.463534
น ำม นปาล ม,น ำม นเนย,21.979229
น ำม นปาล ม,น ำตาล  น ำม นมะพร าว และ น ำม นปาล ม  มอลโทเดกซ ทร น  แป งสาล  ผงโกโก  นมผง  เม ดมะม วงห มพานต  แป งม นสำปะหล ง  แต งกล นส งเคราะห สารเพ มปร มาณ,21.318111
myo inositol,inositol,11.792564
myo inositol,meso inositol,11.025056
dáu nám giàu ara,dầu năm giàu ara,22.119217
dáu nám giàu ara,dầu nấm giàu ara,22.119217
tôm cua,động vật tôm cua,21.639725
tôm cua,cua,9.814203
chất điều ve dis00u e5' inosinate,chất điều vị disodium e5 inosinate,26.597527
chất điều ve dis00u e5' inosinate,dinatr e5' inosinate,20.34542
ngưu báng,củ ngưu báng,24.172104
ngưu báng,bột nêm ngưu báng,23.055202
bột váng sữa,váng sữa,19.910301
bột váng sữa,đạm whey váng sữa,18.172243
thịt cá trắng đã qua sơ chế e93,thịt cá trắng đã qua sơ chế,71.17638
thịt cá trắng đã qua sơ chế e93,thịt cá trắng,29.834835
có thể chứa đậu lupin,có thể chứa đậu phộng,28.152739
có thể chứa đậu lupin,có thể chứa đậu nành,28.152739
e325_i e331_iii,e331_iii,11.256905
e325_i e331_iii,e330 e331_iii,10.52426
chiết xuất ớt phẩm màu tổng hợp,phẩm màu tổng hợp,26.664982
chiết xuất ớt phẩm màu tổng hợp,e202 phẩm màu tổng hợp,25.627735
gia vị tôm cay,gia vị tôm,23.39523
gia vị tôm cay,gia vị tôm nướng,22.342411
melon hương dưa hấu,melon hương dưa lưới,35.307026
melon hương dưa hấu,hương dưa hấu,32.290012
propylene glycon alginat,propy glycon alginat,23.311535
propylene glycon alginat,propylene glycon alginate,22.825531
5,5',24.38023
5,4 5,10.751766
các phần phân đoạn của chúng,các sản phẩm của chúng,26.76966
các phần phân đoạn của chúng,các sản phẩm từ vỏ của chúng,24.503368
nhân cọ,stearin nhân cọ,20.83982
nhân cọ,dầu nhân cọ,20.83982
"e125 ,  , Ponceau SX, Scarlet GN",e125,27.868752
"e125 ,  , Ponceau SX, Scarlet GN","e126 ,  , Ponceau 6R. Delisted",14.806896
phát là bóng,chất àm bóng,10.09476
phát là bóng,chat lam bóng,10.09476
powder of broccoli seed extract,kelp extract,8.291124
powder of broccoli seed extract,annatto extract,8.291124
đường võ minh đức,mạch nha đại mạch đức,9.893772
đường võ minh đức,đường,6.4894843
màu thực phẩm e110,màu thực phẩm tổng hợp e110,26.04813
màu thực phẩm e110,màu thực phẩm nhân tạo e110,26.04813
muối không i ốt,muối i ốt,26.03387
muối không i ốt,muối tinh bổ sung i ốt,22.56157
soya lecithin,soya lecithin emulsifier,22.93948
soya lecithin,chất nhũ hóa soya lecithin,19.972916
chất điều chỉnh độ acid acid malic,chất điều chỉnh độ acid acid citric,39.968567
chất điều chỉnh độ acid acid malic,chất điều chỉnh độ acid malic acid,36.89684
hương kem tự nhiên,hương kem bơ tự nhiên,21.059237
hương kem tự nhiên,hương kem,14.342232
dừa nạo,dừa,10.4258
dừa nạo,dừa sấy,9.747246
nước ép mâm xôi đỏ,mâm xôi đỏ,33.05475
nước ép mâm xôi đỏ,nước ép nho đỏ,17.677546
hương nhục đậu khấu,hương nhục đậu khấu hương bò,35.04828
hương nhục đậu khấu,hương nhục đậu khấu tự nhiên,35.04828
chất rắn glucose,chất rắn sữa không béo,14.183313
chất rắn glucose,glucose,9.384772
ait arachidonic,acid arachidonic,11.367317
ait arachidonic,axit arachidonic,11.367317
chất tắng vị,chất tạo vị,10.210299
chất tắng vị,chất diều vị,10.210299
nước ép dứa tươi,nước dứa tươi,24.500881
nước ép dứa tươi,nước ép dứa,23.335213
chất ổn định dipotassium hydrogen phosphate,dipotassium hydrogen phosphate,32.488075
chất ổn định dipotassium hydrogen phosphate,"e340_ii , Dikali hydro phosphat , Dipotassium hydrogen phosphate",25.771652
squid,squid extract powder,11.102929
nước mắm cá cơm,cốt nước mắm cá cơm,36.6304
nước mắm cá cơm,tinh cốt nước mắm cá cơm,35.232365
nguyên liệu sữa bột gầy,sữa bột gầy,31.760803
nguyên liệu sữa bột gầy,sữa bột gầy hữu cơ,17.38033
nước nho trắng,nước nho trắng từ nước nho trắng cô đặc,26.004713
nước nho trắng,nước nho trắng từ nước ép nho trắng cô đặc,22.912977
bông hồi,bông gạo,11.367317
bông hồi,bông cải xanh,10.672695
"e515_i , Kali sulfat , Potassium sulfate","e515 ,  , potassium sulfate",28.186668
"e515_i , Kali sulfat , Potassium sulfate","e515_ii , Kali hydro sulfat , Potassium hydrogen sulfate",24.703156
từ  trái cây tươi trong  nectar,nước ép cô đặc từ trái cây,16.594503
từ  trái cây tươi trong  nectar,từ nước ép trái cây cô đặc,11.499328
artificial meat flavor,artificial flavor,18.974422
artificial meat flavor,artificial milk flavor,17.814955
hạt mắc ca đã rang nứt vỏ nhập khẩu australia,hạt mắc ca,28.80309
hạt mắc ca đã rang nứt vỏ nhập khẩu australia,hạt mắc ca úc,27.539898
gia vị phố mai,hương phố mai,20.27906
gia vị phố mai,gia vị phô mai,19.589945
tinh bột ngổ biến đổi,tinh bột ngô biến đổi,32.595055
tinh bột ngổ biến đổi,không biến đổi,22.159115
mơ heo,mơ,11.500251
mơ heo,mơ tươi,10.751766
sôcôla trắng  đường bơ cacao,sôcôla trắng,24.019392
sôcôla trắng  đường bơ cacao,bơ cacao,21.511904
mè trắng,mè trắng không vỏ,21.20285
mè trắng,hạt mè trắng,20.81076
tomato sauce,tomato,11.256905
tomato sauce,tomato paste,10.52426
viên đậu nành,đậu nành,13.048137
viên đậu nành,vây đậu nành,12.408138
"e950 , Acesulfam kali , Acesulfame potassium",acesulfame potassium,37.215874
"e950 , Acesulfam kali , Acesulfame potassium",acesulfam kali,36.386616
"e336 ,  , potassium tartrates","e335 ,  , sodium tartrates",14.969791
"e336 ,  , potassium tartrates","e261 ,  , potassium acetates",13.134884
hương ải nhân tạo,hương nhân tạo,17.925154
hương ải nhân tạo,hương vanilla nhân tạo,17.053913
palm fat,fat,11.256905
palm fat,vegetable fat,10.52426
bột nổi,bột nổi làm bánh,14.972613
bột nổi,bột,4.218189
non fat milk powder,non fat dry milk,22.079002
non fat milk powder,milk powder,19.028805
tảo crypthecodinium cohni,tạo crypthecodinium cohni,24.39494
tảo crypthecodinium cohni,tảo crypthecodinium cohnin,20.991882
da bánh,da bánh rể,22.543545
da bánh,da bột bánh,17.991602
cải xoăn,tảo xoăn,11.367317
cải xoăn,inulin từ rau diếp xoăn,9.510393
sản phẩm của sữa,sản phẩm của chúng,21.566158
sản phẩm của sữa,sản phẩm sữa,17.516361
có thể chúa súa,có thể chúa,25.769606
có thể chúa súa,có thể chứa,13.102287
đường xi rô maltose,đường xi rô maltose thơm,38.84408
đường xi rô maltose,xi rô maltose cao,20.025143
pflanzliches öl,pflanzliches ol,11.825552
le maltose,maltose,11.500251
le maltose,le trehalose,10.751766
poudre visqueuse de riz,vin de riz,24.716286
poudre visqueuse de riz,riz,12.158652
măng,bột măng,11.367317
măng,măng sây,10.158916
kem không sữa,bột kem không sữa,29.614515
kem không sữa,kem không sữa sin guccse,29.148308
có thể chứa,sản phẩm có thể chứa,22.178652
có thể chứa,có thể có chứa,20.613066
dấm rượu trắng,rượu trắng,22.395336
dấm rượu trắng,dấm,10.558317
lait entier,poudre de lait entier,23.069326
lait entier,lait entier en poudre,20.90001
hương sâm tự nhiên,hương vani sâm tự nhiên,25.02247
hương sâm tự nhiên,hương sâm dứa tổng hợp,14.095585
bột màu chiết xuất ớt bột,oleoresin bột màu chiết xuất ớt bột,52.143154
bột màu chiết xuất ớt bột,bột màu chiết xuất ớt bột oleoresin,47.725235
sel et arôme,noisettes et arôme,24.716286
sel et arôme,arôme,12.158652
muối giống tự nhiên,hưởng chanh muối giống tự nhiên,27.139381
muối giống tự nhiên,hương lòng đỏ trứng muối giống tự nhiên,25.27277
động vật tôm cua,tôm cua,23.783587
động vật tôm cua,động vật thân mềm,21.432999
là mì,là oregano,9.431559
là mì,là ối,9.431559
men sống lactobacillus paracasei,lactobacillus paracasei,25.633188
men sống lactobacillus paracasei,men sống streptococcus thermophilus,19.767773
crôm,crôm clorid,11.367317
crôm,crôm chlorid,11.367317
khối lượng tịnh,khối lượng,21.756788
khối lượng tịnh,khối lượng ca cao,19.806057
e262_ii,"e262_ii , Natri diacetat , Sodium diacetate",21.08546
rong biển hàn quốc,rong biển khô hàn quốc,33.65561
rong biển hàn quốc,muối biển hàn quốc,30.413433
sweet nấu rượu gạo,rượu gạo,21.618757
sweet nấu rượu gạo,sweet chocolate,11.025056
kem béo thực vật,bột kem béo thực vật,34.698868
kem béo thực vật,béo thực vật,24.562841
sữa bò không béo tiệt trùng,sữa bò tiệt trùng,32.426266
sữa bò không béo tiệt trùng,sữa bò tách kem tiệt trùng,29.676022
cacao đặc tối thiểu,sô cô la đen cacao đặc tối thiểu,41.24765
cacao đặc tối thiểu,tối thiểu,23.089272
là sự pha trộn của rượu rum trắng nước chanh tươi,là sự pha trộn của rượu vodka,64.34137
là sự pha trộn của rượu rum trắng nước chanh tươi,là sự pha trộn của rượu gin tonic lên men không qua chưng cất,51.56192
đông trùng hạ thảo tươi,đông trùng hạ thảo,49.573387
đông trùng hạ thảo tươi,gói đông trùng hạ thảo,34.57215
natural flavoring,flavoring,12.648787
natural flavoring,natural flavour,9.175454
hỗn hợp chiết xuất từ yucca,hỗn hợp chiết xuất yucca,40.526505
hỗn hợp chiết xuất từ yucca,hỗn hợp cacao với  chiết xuất lúa mạch,14.100532
cioccolato  nella crema,nocciole  nella crema,24.172104
cioccolato  nella crema,cacao magro  nella crema,23.055202
apple puree,apple,11.256905
apple puree,apple flavour,10.52426
e2,ea1 e2,10.007439
e2,whey protein e2,9.395916
a,a lactalbumin,10.751766
a,a tocophorol,10.751766
hạt hướng dương,nhân hạt hướng dương,29.14272
hạt hướng dương,dầu hạt hướng dương,29.14272
chất nhũ hóa e442,chất nhũ hóa,19.340982
chất nhũ hóa e442,chất nhũ hóa ins,18.486809
hương hành tím phi tổng hợp,hương hành phi tổng hợp,33.726036
hương hành tím phi tổng hợp,hương hạt phi tổng hợp,24.822365
hỗn hợp chất bảo quản,vinh tổng hợp chất bảo quản,33.970303
hỗn hợp chất bảo quản,chất bảo quản,27.075264
dầu đậu phộng nguyên chất tinh luyện,dầu đậu nành nguyên chất tinh luyện,43.620174
dầu đậu phộng nguyên chất tinh luyện,dầu đậu phộng tinh luyện,37.70405
mắc khén,mắc ca,11.367317
mắc khén,mắc mật,11.367317
đen là tiêu,tiêu,10.088137
đen là tiêu,bột tiêu,9.431559
"e341 ,  , calcium phosphates",e341,27.868752
"e341 ,  , calcium phosphates","e343 ,  , magnesium phosphates",13.881073
sô cô la khối,sô cô la,26.150248
sô cô la khối,sô cô la sữa,25.036474
nước lên men protein từ đậu nành kojicne,protein từ đậu tương,18.474771
nước lên men protein từ đậu nành kojicne,nước dịch trích từ đậu nành hạt,15.71852
"e340_iii , Trikali hydro phosphat , Tripotassium hydrogen phosphate","e341_ii , Dicalci hydro phosphat , Dicalcium hydrogen phosphate",30.160393
"e340_iii , Trikali hydro phosphat , Tripotassium hydrogen phosphate","e342_ii , Diamoni hydro phosphat , Diammonium hydrogen phosphate",30.160393
mỡ lợn,mỡ,10.088137
mỡ lợn,lợn,9.990988
phúc xuân thuộc tỉnh thái nguyên,trà xanh thái nguyên,19.543467
phúc xuân thuộc tỉnh thái nguyên,trà búp xanh thái nguyên,18.69509
chất điều chính do acid,chất điều chinh do acid,27.85002
chất điều chính do acid,chất điều chính đô acid,25.183792
chât điêu chỉnh độ acid,chỉnh độ acid,23.13642
chât điêu chỉnh độ acid,chối điều chỉnh độ acid,21.243052
margarine tomato paste,tomato paste,24.137009
margarine tomato paste,margarine,11.792564
gia vị thịt,gia vị thịt gà,23.050709
gia vị thịt,gia vị thịt xông khói,22.054003
chất tại màu riboflavin tổng hợp súp,chất tạo màu riboflavin tổng hợp súp,48.43713
chất tại màu riboflavin tổng hợp súp,chất tạo màu riboflavin tổng hợp,29.61562
chất điều chỉnh độ acid lacid lactic,chất điều chỉnh độ acid lacid citric,40.314293
chất điều chỉnh độ acid lacid lactic,chất điều chỉnh độ acid,31.66119
thạch trân châu,thạch trân châu konjac,31.162289
thạch trân châu,thạch trân châu hương dâu,29.889355
sửa bở,bở,11.792564
sửa bở,dưa bở,11.025056
food additive,food ingredient,11.367317
food additive,food acid,11.367317
sử dụng lượng dư sorbitol có thể gây tiêu chảy,sử dụng nhiều có thể ảnh hưởng đến nhuận tràng,19.883001
sử dụng lượng dư sorbitol có thể gây tiêu chảy,sử dụng nguyên liệu cà phê không độn bắp,16.308296
tinh bột khoai tây biến tính,chất làm dày tinh bột khoai tây biến tính,47.360203
tinh bột khoai tây biến tính,tinh bột khoai tây biến tính vật lý,46.82804
chất chiết xuất vỏ nho,"e163_ii , Chất chiết xuất vỏ nho , Grape skin extract",41.245197
chất chiết xuất vỏ nho,chất chiết xuất từ vỏ nho,35.404938
ascorbic acid,ascorbic acid e300,23.197586
ascorbic acid,antioxidant ascorbic acid,18.548576
