query,match,score,jacc_score
protein sữa cô đặc,tinh bột khoai tây protein cô đặc từ thịt,13.802865,0.75
dịch trích từ hạt đầu nành,dịch trích từ hạt đậu nành,32.439816,0.8333333333333334
dịch trích từ hạt đầu nành,dịch trích từ đậu nành hạt,29.95097,0.8333333333333334
dịch trích từ hạt đầu nành,nước dịch trích từ đậu nành hạt,28.636478,0.8333333333333334
trứng sử dụng trong thành phần của sản phẩm là trứng đã được thanh trùng,trứng được sử dụng trong thành phần sản phẩm là trứng đã được thanh trùng,82.22657,0.9285714285714286
chất bảo quản kali mentabisulfit,chất bảo quản kali sorbat,29.269575,0.8
sản phẩm của sữa,sản phẩm của chúng,17.008337,0.75
sản phẩm của sữa,các sản phẩm của,17.008337,0.75
sản phẩm của sữa,các sản phẩm của chúng,16.20976,0.75
sản phẩm của sữa,sản phẩm có chứa những sản phẩm của lúa mì,14.644485,0.75
sản phẩm của sữa,sản phẩm sữa,14.272025,0.75
sản phẩm của sữa,sản phẩm từ sữa,13.42131,0.75
sản phẩm của sữa,các sản phẩm từ vỏ của chúng,13.000633,0.75
sản phẩm của sữa,sản phẩm có chứa sữa,12.669933,0.75
sản phẩm của sữa,các sản phẩm từ sữa,12.669933,0.75
kem béo,bột kem béo,13.46099,1.0
kem béo,kem béo thực vật,12.711464,1.0
kem béo,bột kem béo thực vật,12.044476,1.0
hướng sô cô la tổng hợp dùng cho thực phẩm,hương sô cô là tổng hợp dùng cho thực phẩm,39.18069,0.8
chiết xuất từ mầm lúa,chiết xuất từ mầm lúa mạch,29.913048,1.0
chiết xuất từ mầm lúa,chiết xuất từ mầm lúa mach,29.913048,1.0
chiết xuất từ mầm lúa,chiết xuất từ mầm lúa mạch extract from malted barley,25.954231,1.0
chiết xuất từ mầm lúa,chiết xuất mầm lúa mạch,23.002829,0.8
chiết xuất từ mầm lúa,chiết xuất từ lúa mạch,19.338114,0.8
chiết xuất từ mầm lúa,chiết xuất mạch nha từ lúa mạch,15.665824,0.8
dầu hạt cải có hàm lượng erucic acid thấp,dầu hạt cải có hàm lượng axit erucic thấp,48.296986,0.8888888888888888
dầu hạt cải có hàm lượng erucic acid thấp,dầu hạt cải hàm lượng axit erucic thấp,41.72139,0.7777777777777778
bột gia vị gà nướng hàn quốc,bột gia vị gà cay phô mai hàn quốc,31.01606,0.8571428571428571
tom,tom yum,10.633108,1.0
tom,hương tom yum,9.834243,1.0
chiết xuất atisô cô đặc,chiết xuất cô đặc,21.357658,0.8
hương sô cô là tổng hợp dùng cho thực phẩm,hướng sô cô la tổng hợp dùng cho thực phẩm,39.18069,0.8
sữa dê thanh trùng,sữa thanh trùng,22.906961,0.75
sữa dê thanh trùng,sữa bò thanh trùng,21.572458,0.75
sữa dê thanh trùng,kem sữa thanh trùng,21.572458,0.75
sữa dê thanh trùng,từ sữa bò thanh trùng,20.390867,0.75
cốt nước mắm cá cơm,tinh cốt nước mắm cá cơm,34.004025,1.0
cốt nước mắm cá cơm,tinh cốt nước mắm cá cơm phú quốc,31.617218,1.0
cốt nước mắm cá cơm,nước mắm cốt cá cơm,29.137323,1.0
cốt nước mắm cá cơm,nước mắm cá cơm,28.56937,0.8
cốt nước mắm cá cơm,nước mắm cá cơm phú quốc,26.26502,0.8
cốt nước mắm cá cơm,nước mắm cá cơm nguyên chất,26.26502,0.8
cốt nước mắm cá cơm,nước cốt cá cơm,22.831326,0.8
cốt nước mắm cá cơm,nước mắm từ tinh cốt cá,20.278316,0.8
chứa chất chống oxi hóa bha,chứa chất chống oxi hóa,33.001904,0.8333333333333334
chứa chất chống oxi hóa bha,chứa chất chống oxi hóa tbhq,31.727932,0.8333333333333334
chứa chất chống oxi hóa bha,có chứa chất chống oxi hóa,31.727932,0.8333333333333334
chứa chất chống oxi hóa bha,chứa chất chống ôxi hóa bha,28.128626,0.8333333333333334
chứa chất chống oxi hóa bha,chứa chất chống oxy hóa bha,28.128626,0.8333333333333334
vỏ collagen,vỏ bọc collagen,15.314783,1.0
vỏ collagen,vỏ bọc cellulose hoặc collagen,13.314188,1.0
vỏ collagen,vỏ bọc xúc xích bằng collagen,12.497879,1.0
chất nhũ hóa monoglycerides,chất nhũ hóa,18.360565,0.75
chất nhũ hóa monoglycerides,chất nhũ hóa lecithin,17.452234,0.75
chất nhũ hóa monoglycerides,chất nhũ hóa mono,17.452234,0.75
chất nhũ hóa monoglycerides,muối chất nhũ hóa,17.452234,0.75
chất nhũ hóa monoglycerides,chất nhũ hóa ii,17.452234,0.75
chất nhũ hóa monoglycerides,chất nhũ hóa cinaligosacchand,17.452234,0.75
chất nhũ hóa monoglycerides,chứa chất nhũ hóa,17.452234,0.75
chất nhũ hóa monoglycerides,có chứa chất nhũ hóa,16.635914,0.75
chất nhũ hóa monoglycerides,hỗn hợp chất nhũ hóa,16.635914,0.75
hương giống hương tự nhiên,hương tự nhiên giống tự nhiên,21.444153,1.0
hương giống hương tự nhiên,hương giống tự nhiên,21.117857,1.0
hương giống hương tự nhiên,hương liệu giống tự nhiên,19.040077,1.0
hương giống hương tự nhiên,hương vani giống tự nhiên,19.040077,1.0
hương giống hương tự nhiên,hương chanh giống tự nhiên,19.040077,1.0
hương giống hương tự nhiên,hương dâu giống tự nhiên,19.040077,1.0
hương giống hương tự nhiên,hương thịt giống tự nhiên,19.040077,1.0
hương giống hương tự nhiên,hương cam giống tự nhiên,19.040077,1.0
hương giống hương tự nhiên,hương bò giống tự nhiên,19.040077,1.0
12,bb 12,10.633108,1.0
12,nda 12,10.633108,1.0
men sống streptococcus thermophilus,men streptococcus thermophilus,26.323277,0.75
men sống streptococcus thermophilus,lên men từ streptococcus thermophilus,23.388695,0.75
nước cốt dâu tây,nước cốt dâu,20.532152,0.75
hương giống tự nhiên dùng trong thực phẩm,hương giống tự nhiên dùng cho thực phẩm,31.462227,0.875
hương giống tự nhiên dùng trong thực phẩm,chất tạo ngọt tự nhiên dùng trong thực phẩm,31.210875,0.75
hương giống tự nhiên dùng trong thực phẩm,hương liệu giống tự nhiên dùng cho thực phẩm,28.881527,0.875
hương giống tự nhiên dùng trong thực phẩm,hương dâu giống tự nhiên dùng cho thực phẩm,28.881527,0.875
hương giống tự nhiên dùng trong thực phẩm,hương nho giống tự nhiên dùng cho thực phẩm,28.881527,0.875
hương giống tự nhiên dùng trong thực phẩm,hương cam giống tự nhiên dùng cho thực phẩm,28.881527,0.875
hương giống tự nhiên dùng trong thực phẩm,hương sôcôla giống tự nhiên dùng cho thực phẩm,28.881527,0.875
hương giống tự nhiên dùng trong thực phẩm,hương dừa giống tự nhiên dùng cho thực phẩm,28.881527,0.875
hương giống tự nhiên dùng trong thực phẩm,giống tự nhiên dùng cho thực phẩm,28.788765,0.75
lecithin đậu nành e322,lecithin đậu nành,21.571863,0.75
lecithin đậu nành e322,sản phẩm có lecithin đậu nành,18.931107,0.75
lecithin đậu nành e322,chất nhũ hóa lecithin đậu nành,18.931107,0.75
lecithin đậu nành e322,sản phẩm có thể chứa lecithin đậu nành,17.527176,0.75
lecithin đậu nành e322,lecithin từ đậu nành,17.469975,0.75
lecithin đậu nành e322,có thể chứa dạng vết của lecithin đậu nành,16.905506,0.75
lecithin đậu nành e322,chất nhũ hóa lecithin từ đậu nành,14.734049,0.75
lecithin đậu nành e322,chất nhũ hóa e322 chiết xuất từ đậu nành,14.407608,0.75
bột hương phô mai,bột whey hương phô mai,20.454714,1.0
bột hương phô mai,hương phô mai,19.602074,0.75
bột hương phô mai,bột phô mai,18.316256,0.75
bột hương phô mai,phô mai bột,18.316256,0.75
bột hương phô mai,hương phô mai tổng hợp,17.714142,0.75
bột hương phô mai,hương phô mai tự nhiên,17.714142,0.75
bột hương phô mai,bột phô mai cheddar,17.247448,0.75
bột hương phô mai,trong bột phô mai,17.247448,0.75
bột hương phô mai,bột phô mai mozzarella,17.247448,0.75
chất làm dày xanthangum,chất làm dày,22.5037,0.75
chất làm dày xanthangum,chất làm dày ins,21.31654,0.75
chất làm dày xanthangum,chất làm dày tinh bột khoai tây biến tính,16.94198,0.75
hỗn hợp bơ cacao,hỗn hợp bột cacao,16.50205,0.75
hỗn hợp hương hotdog tự nhiên,hỗn hợp hương tự nhiên,22.478796,0.8333333333333334
hỗn hợp hương hotdog tự nhiên,hỗn hợp hương chanh tự nhiên,21.49558,0.8333333333333334
hỗn hợp hương hotdog tự nhiên,hỗn hợp hương cam tự nhiên,21.49558,0.8333333333333334
hỗn hợp hương hotdog tự nhiên,hỗn hợp hương giống tự nhiên,21.49558,0.8333333333333334
hỗn hợp hương hotdog tự nhiên,bột hỗn hợp hương thịt tự nhiên,20.600286,0.8333333333333334
hỗn hợp hương hotdog tự nhiên,hỗn hợp hương chanh giống tự nhiên,20.600286,0.8333333333333334
hỗn hợp hương hotdog tự nhiên,hương hỗn hợp cam quýt tự nhiên,18.700073,0.8333333333333334
hương đầu giống tự nhiên,hương tự nhiên giống tự nhiên,19.926954,0.8
hương đầu giống tự nhiên,hương giống tự nhiên,19.556717,0.8
hương đầu giống tự nhiên,hương liệu giống tự nhiên,18.648832,0.8
hương đầu giống tự nhiên,hương vani giống tự nhiên,18.648832,0.8
hương đầu giống tự nhiên,hương chanh giống tự nhiên,18.648832,0.8
hương đầu giống tự nhiên,hương dâu giống tự nhiên,18.648832,0.8
hương đầu giống tự nhiên,hương thịt giống tự nhiên,18.648832,0.8
hương đầu giống tự nhiên,hương cam giống tự nhiên,18.648832,0.8
hương đầu giống tự nhiên,hương bò giống tự nhiên,18.648832,0.8
bơ hạnh nhân,hạt hạnh nhân rang bơ,20.242111,1.0
chất béo thực vật hydro hóa một phần,dầu thực vật hydro hóa một phần,41.56469,0.75
chất béo thực vật hydro hóa một phần,chất béo thực vật hydro hóa,36.981113,0.75
chất béo thực vật hydro hóa một phần,chất béo thực vật hydro hóa hoàn toàn,34.446518,0.75
chất béo thực vật hydro hóa một phần,không chất béo thực vật đã hydro hóa,31.11754,0.75
chứa chất nhũ hóa,có chứa chất nhũ hóa,22.144402,1.0
chứa chất nhũ hóa,chứa chất nhũ hóa chiết xuất từ đậu nành,18.92939,1.0
chứa chất nhũ hóa,chất nhũ hóa,18.360565,0.75
chứa chất nhũ hóa,chứa chất nhũ hóa như chất điều hòa thực phẩm cho phép,17.466564,1.0
chứa chất nhũ hóa,chất nhũ hóa lecithin,17.452234,0.75
chứa chất nhũ hóa,chất nhũ hóa mono,17.452234,0.75
chứa chất nhũ hóa,muối chất nhũ hóa,17.452234,0.75
chứa chất nhũ hóa,chất nhũ hóa ii,17.452234,0.75
chứa chất nhũ hóa,chất nhũ hóa cinaligosacchand,17.452234,0.75
hương tự nhiên dùng cho thực phẩm,hương giống tự nhiên dùng cho thực phẩm,33.391975,1.0
hương tự nhiên dùng cho thực phẩm,hương liệu tự nhiên dùng cho thực phẩm,33.391975,1.0
hương tự nhiên dùng cho thực phẩm,hương liệu giống tự nhiên dùng cho thực phẩm,32.281605,1.0
hương tự nhiên dùng cho thực phẩm,hương dâu giống tự nhiên dùng cho thực phẩm,32.281605,1.0
hương tự nhiên dùng cho thực phẩm,hương nho giống tự nhiên dùng cho thực phẩm,32.281605,1.0
hương tự nhiên dùng cho thực phẩm,hương cam giống tự nhiên dùng cho thực phẩm,32.281605,1.0
hương tự nhiên dùng cho thực phẩm,hương sôcôla giống tự nhiên dùng cho thực phẩm,32.281605,1.0
hương tự nhiên dùng cho thực phẩm,hương dừa giống tự nhiên dùng cho thực phẩm,32.281605,1.0
hương tự nhiên dùng cho thực phẩm,màu tự nhiên dùng cho thực phẩm,32.09436,0.8571428571428571
chiết xuất từ thịt dê,chiết xuất thịt dê,24.847271,0.8
chiết xuất từ thịt dê,chiết xuất từ thịt,21.948227,0.8
chiết xuất từ thịt dê,chiết xuất từ thịt heo,21.027489,0.8
chiết xuất từ thịt dê,bột chiết xuất từ thịt bò,20.187477,0.8
nước cốt chanh muối,nước cốt chanh,20.323162,0.75
nước cốt chanh muối,nước cốt chanh dây,19.321547,0.75
nước cốt chanh muối,nước cốt chanh tươi,19.321547,0.75
nước cốt chanh muối,nước cốt chanh dạng bột,18.421688,0.75
nước cốt chanh muối,nước cốt trái chanh,17.094837,0.75
sữa nguyên chất,bột sữa nguyên chất,14.931726,1.0
sữa nguyên chất,sữa bột nguyên chất,13.192882,1.0
sữa nguyên chất,sữa tươi nguyên chất,13.192882,1.0
sữa nguyên chất,sữa hạt nguyên chất,13.192882,1.0
sữa nguyên chất,sữa bò tươi nguyên chất,12.463179,1.0
sữa nguyên chất,bột sữa bò nguyên chất,12.463179,1.0
hương liệu bạc hà giống tự nhiên,hương bạc hà giống tự nhiên,35.597153,0.8571428571428571
hương liệu bạc hà giống tự nhiên,hương giống tự nhiên bạc hà,31.551235,0.8571428571428571
hương liệu bạc hà giống tự nhiên,hương bạc hà chanh giống tự nhiên,30.157122,0.8571428571428571
hương liệu bạc hà giống tự nhiên,hương bạc hà blueberry giống tự nhiên,30.157122,0.8571428571428571
hương liệu bạc hà giống tự nhiên,hương bạc hà dâu giống tự nhiên,30.157122,0.8571428571428571
natri cacbonat,natri hydro cacbonat,16.195696,1.0
xi rô fructose,xi rô glucose fructose,22.37357,1.0
xi rô fructose,xi rô bắp giàu fructose,21.120348,1.0
caramel color,caramel color powder e603,17.42117,1.0
caramel color,màu thực phẩm caramel color powder e603,14.852509,1.0
chứa chất chống quy hóa tocopherol,chứa chất chống oxy hóa tocopherol,26.36039,0.8333333333333334
hướng tỏi tổng hợp,hương tỏi tổng hợp,17.944798,0.75
hướng tỏi tổng hợp,bột hương tỏi tổng hợp,17.197786,0.75
hướng tỏi tổng hợp,hướng tổng hợp,16.288437,0.75
hướng tỏi tổng hợp,hướng sá xị tổng hợp,14.393868,0.75
hướng tỏi tổng hợp,hướng thực phẩm tổng hợp,14.393868,0.75
hướng tỏi tổng hợp,hướng dâu tổng hợp dùng cho thực phẩm,12.272313,0.75
hướng tỏi tổng hợp,hướng sô cô la tổng hợp dùng cho thực phẩm,11.180938,0.75
nhân quả óc chó,bột quả óc chó,27.603025,0.75
hương cacao tổng hợp,hương tổng hợp,12.247448,0.75
hương cacao tổng hợp,hỗn hợp hương tổng hợp,11.922316,0.75
hương cacao tổng hợp,hương năm hương tổng hợp,11.775769,0.75
hương cacao tổng hợp,hương nấm hương tổng hợp,11.775769,0.75
hương cacao tổng hợp,hương hương thảo tổng hợp,11.775769,0.75
hương cacao tổng hợp,hương liệu tổng hợp,11.521962,0.75
hương cacao tổng hợp,hương vani tổng hợp,11.521962,0.75
